시도교육청, 지역교육청, 지역, 정보공시 학교코드, 학교명, 학교급코드, 설립구분, 학교특성, 분교여부, 설립유형, 주야구분, 개교기념일, 설립일, 법정동코드, 주소내역, 상세주소내역, 우편번호, 학교도로명우편번호, 학교도로명주소, 학교도로명상세주소, 위도, 경도, 전화번호, 팩스번호, 홈페이지주소, 남녀공학구분	
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,S140000402,봉래중학교,03,공립,,N,단설,주간,	19530407,	19530407,	4677036000,	전라남도 고흥군 봉래면,"	신금리 1114-1",	548943,	59569,	전라남도 고흥군 봉래면 원두길 60,"	, 봉래중학교 (봉래면, 봉래중학교)",	34.4618346,	127.462775,"	061-833-6764","	061-835-1773","	bongnae.ms.jne.kr",남녀공학
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,S140000405,포두중학교,03,공립,,N,단설,주간,	19651224,	19651224,	4677035025,	전라남도 고흥군 포두면 길두리,"	길두리 1036",	548881,	59524,	전라남도 고흥군 포두면 우주로 628-34,"	(포두면, 포두중학교)",	34.5658733950754,	127.341056164318,"	061-832-5421","	061-833-5920","	http://podu.ms.jne.kr",남녀공학
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,S140000499,곡성중학교,03,공립,,N,단설,주간,	19461125,	19410225,	4672025000,	전라남도 곡성군 곡성읍,"	읍내리 726-1번지",	516805,	57537,	전라남도 곡성군 곡성읍 학교로 80,"	(곡성읍)",	35.2818583,	127.28895,"	061-363-1811","	061-363-1979","	http://gokseong.ms.jne.kr",남녀공학
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,S140000502,석곡중학교,03,공립,,N,단설,주간,	19600223,	19600223,	4672033021,	전라남도 곡성군 석곡면 석곡리,"	석곡리 270번지",	57560,	57560,	전라남도 곡성군 석곡면 석곡로 6,"	(석곡면)",	35.1274171,	127.2533695,"	061-362-3117","	061-362-9546","	http://seokgok.ms.jne.kr",남녀공학
전라남도교육청,전라남도곡성교육지원청,전라남도 곡성군,S140000503,옥과중학교,03,공립,,N,단설,주간,	19470601,	19470601,	4672037025,	전라남도 곡성군 옥과면 율사리,"	271",	516913,	57500,	전라남도 곡성군 옥과면 대학로 71,"	(옥과면)",	35.2725667,	127.1282625,"	061-362-5006","	061-362-7157","	http://okgwa.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000542,광양골약중학교,03,공립,,N,단설,주간,	19710125,	19710125,	4623010400,	전라남도 광양시 성황동,"	419",	545050,	57767,	전라남도 광양시 지동길 15,"	(성황동)",	34.940553,	127.682692,"	061-791-4166","	061-792-0513","	http://golyak.ms.jne.kr/",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000543,광양다압중학교,03,공립,,N,단설,주간,	19710310,	19710310,	4623036022,	전라남도 광양시 다압면 도사리,"	도사리 854-5번지",	57709,	57709,	전라남도 광양시 다압면 섬진강매화로 ,"	, 1633-13 (다압면,다압중학교)",	35.0800077144094,	127.716701455937,"	061-772-4089","	061-772-5089","	http://daap.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000544,광양여자중학교,03,공립,,N,단설,주간,	19700316,	19691004,	4623025000,	전라남도 광양시 광양읍,"	칠성리 777번지",	545808,	57739,	전라남도 광양시 광양읍 남등1길 72-6,"	(광양읍)",	34.9,	127.5,"	061-760-3811","	061-763-0882","	http://gygirls.ms.jne.kr/",녀
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000546,광양제철중학교,03,사립,,N,단설,주간,	19850305,	19850305,	4623011000,	전라남도 광양시 금호동,"	679",	545875,	57802,	전남 광양시 마로니에길 69,"	(금호동,광양제철중학교)",	34.9478238,	127.7275831,"	061-798-1203","	061-798-1207","	http://gwangcheol.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000547,광양중동중학교,03,공립,,N,단설,주간,	20010407,	20001213,	4623010600,	전라남도 광양시 중동,"	1672번지",	545881,	57791,	전라남도 광양시 광장로 59,"	(중동, 광양중동중학교)",	34.9340416,	127.6917993,"	061-797-1600","	061-794-7323","	http://gyjungdong.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000548,광양중학교,03,공립,,N,단설,주간,	19460411,	19460411,	4623025021,	전라남도 광양시 광양읍 우산리,"	576",	545804,	57734,	전라남도 광양시 광양읍 신재로 90,"	(광양읍, 광양중학교)",	34.9799421,	127.5899451,"	061-815-3399","	061-815-3370","	http://gyang.ms.jne.kr/",남
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000551,광양진월중학교,03,공립,,N,단설,주간,	19710309,	19710309,	4623035000,	전라남도 광양시 진월면,"	선소리 752번지",	545852,	57712,	전라남도 광양시 진월면 백운2로 96,"	(진월면)",	34.9851215196539,	127.74993435677,"	061-772-0592","	061-772-3567","	http://jinwol.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000553,광영중학교,03,공립,,N,단설,주간,	19900212,	19900212,	4623010800,	전라남도 광양시 광영동,"	435번지",	545870,	57720,	전라남도 광양시 금영로 101,"	, 광영중학교 (광영동)",	34.9600553,	127.7185586,"	061-798-6604","	061-792-9060","	http://gwangyeong.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000554,동광양중학교,03,공립,,N,단설,주간,	19940312,	19940312,	4623010600,	전라남도 광양시 중동,"	1730-2",	545886,	57777,	전라남도 광양시 세동길 3-1,"	(중동)",	34.9,	127.6,"	061-798-0001","	061-791-1237","	http://donggy.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000555,옥곡중학교,03,공립,,N,단설,주간,	19780311,	19780311,	4623033023,	전라남도 광양시 옥곡면 묵백리,"	명주 1길 61-7",	545831,	57726,	전라남도 광양시 옥곡면 명주1길 61-7,"	(옥곡면, 옥곡중학교)",	34.9953753,	127.7011843,"	061-772-6886","	061-772-6884","	okgok.ms.jne.kr",남녀공학
전라남도교육청,전라남도광양교육지원청,전라남도 광양시,S140000556,진상중학교,03,공립,,N,단설,주간,	19481015,	19540528,	4623034000,	전라남도 광양시 진상면,"	신시길 177",	545840,	57707,	전라남도 광양시 진상면 신시길 177,"	, 진상중학교 (진상면, 진상중학교, 항만물류고등학교)",	35.017991,	127.7173079,"	061-772-1011","	061-772-9506","	http://jinsang.ms.jne.kr",남녀공학
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,S140000635,구례동중학교,03,공립,,N,단설,주간,	19700316,	19691014,	4673033022,	전라남도 구례군 토지면 파도리,"	파도리 25번지",	542860,	57625,	전라남도 구례군 토지면 섬진강대로 4856-10,"	(토지면, 구례동중학교)",	35.2,	127.5,"	061-781-2449","	061-781-4934","	http://guryedong.ms.jne.kr",남녀공학
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,S140000636,구례북중학교,03,공립,,N,단설,주간,	19710309,	19710309,	4673036022,	전라남도 구례군 용방면 신지리,"	신지리 802번지",	542821,	57611,	전라남도 구례군 용방면 선월길 97,"	(용방면, 구레북중학교)",	35.2,	127.4,"	061-781-3283","	061-781-4940","	http://guryebuk.ms.jne.kr",남녀공학
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,S140000637,구례산동중학교,03,공립,,N,단설,주간,	19720309,	19720309,	4673037021,	전라남도 구례군 산동면 원촌리,"	원촌리 359번지",	542834,	57602,	전라남도 구례군 산동면 원촌길 61-16,"	(산동면, 산동중학교)",	35.316567,	127.435288,"	061-781-1672","	061-781-4932","	http://guryesandong.ms.jne.kr",남녀공학
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,S140000638,구례여자중학교,03,공립,,N,단설,주간,	19660307,	19660307,	4673025000,	전라남도 구례군 구례읍,"	봉남리 106번지",	542803,	57655,	전라남도 구례군 구례읍 구례여중길 9,"	(구례읍)",	35.2057679,	127.4635875,"	061-781-2829","	061-782-6376","	http://guryegirl.ms.jne.kr/",녀
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,S140000639,구례중학교,03,공립,,N,단설,주간,	19460305,	19460305,	4673025000,	전라남도 구례군 구례읍,"	봉서리 1093번지",	542805,	57656,	전라남도 구례군 구례읍 구례로 433,"	(구례읍,구례중학교)",	35.201326,	127.463162,"	061-782-2375","	061-782-1968","	http://gurye.ms.jne.kr/",남
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000671,금성중학교,03,사립,,N,단설,주간,	19680911,	19671226,	4617011600,	전라남도 나주시 대호동 ,"	899-1번지",	520180,	520180,	전라남도 나주시 건재로 41,"	, 금성중학교 ",	35.0381372,	126.7126746,"	061-332-3912","	061-332-2587","	http://njgs.ms.jne.kr/",남
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000672,나주공산중학교,03,공립,,N,단설,주간,	19600428,	19600223,	4617034000,	전라남도 나주시 공산면,"	금곡리 844번지",	520892,	58290,	전라남도 나주시 공산면 공산로 110,"	(공산면, 공산중학교)",	34.9432096,	126.6113,"	061-335-3013","	061-335-1193","	http://nj-gongsan.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000674,나주금천중학교,03,공립,,N,단설,주간,	19510831,	19510831,	4617013400,	전라남도 나주시 빛가람동,"	원곡리 225-1번지",	520824,	58324,	전라남도 나주시 호수로 133,"	(빛가람동)",	35.0146773,	126.7975909,"	061-339-9350","	061-331-7664","	http://njgeumcheon.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000675,나주다시중학교,03,공립,,N,단설,주간,	19640111,	19640111,	4617036000,	전라남도 나주시 다시면,"	영동리 453-30번지",	58280,	58280,	전라남도 나주시 다시면 무숙로 776,"	(다시면,다시중학교)",	35.0151144358117,	126.637937718185,"	061-335-4033","	061-335-7997","	http://najudasi.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000676,나주동강중학교,03,공립,,N,단설,주간,	19710311,	19710311,	4617035021,	전라남도 나주시 동강면 인동리,"	759-2",	520914,	58292,	전라남도 나주시 동강면 인동길 25-28,"	(동강면, 동강중학교)",	34.9391096,	126.559575,"	061-335-2005","	061-335-7567","	najudongkang.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000677,나주문평중학교,03,공립,,N,단설,주간,	19710311,	19710311,	4617037000,	전라남도 나주시 문평면,"	옥당리 890-1번지",	58204,	58204,	전라남도 나주시 문평면 평복길 27,"	(문평면,문평중학교)",	35.0365333,	126.610775,"	061-336-5381","	061-335-1173","	http://njmunpyeong.ms.jne.kr/",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000678,나주반남중학교,03,공립,,N,단설,주간,	19740308,	19740308,	4617033021,	전라남도 나주시 반남면 흥덕리,"	흥덕리 22-15번지",	520923,	58302,	전라남도 나주시 반남면 석천로 20-15,"	(반남면, 반남중학교)",	34.9013608,	126.6521103,"	061-336-1052","	061-335-7154","	http://bannam.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000679,나주봉황중학교,03,공립,,N,단설,주간,	19710125,	19710125,	4617043000,	전라남도 나주시 봉황면,"	죽석리 677번지",	520852,	58307,	전라남도 나주시 봉황면 봉황로 682,"	(봉황면,나주봉황중학교)",	34.9,	126.7,"	061-331-4452","	061-331-1296","	http://najubh.ms.jne.kr/",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000682,나주중학교,03,공립,,N,단설,주간,	19461008,	19461008,	4617012100,	전라남도 나주시 죽림동,"	109번지",	520090,	58254,	전라남도 나주시 남산길 10,"	, 나주중학교 (죽림동, 나주중학교)",	35.030831,	126.722117,"	061-339-1700","	061-333-2427","	http://naju.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000683,남평중학교,03,공립,,N,단설,주간,	19670303,	19661202,	4617025000,	전라남도 나주시 남평읍,"	동사리 165번지",	520844,	58227,	전라남도 나주시 남평읍 남평3로 40,"	, 남평중학교 (남평읍)",	35.044743,	126.847058,"	061-331-2072","	061-331-9489","	http://njnampyong.ms.jne.kr/",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000685,노안중학교,03,공립,,N,단설,주간,	19840326,	19831229,	4617038000,	전라남도 나주시 노안면,"	금동리 59-8번지",	58209,	58209,	전라남도 나주시 노안면 노안로 373,"	(노안면)",	35.0732083,	126.73435,"	061-335-2852","	061-335-9653","	http://noan.ms.jne.kr ",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000687,세지중학교,03,사립,,N,단설,주간,	19690401,	19690401,	4617031000,	전라남도 나주시 세지면,"	오봉리 279-2",	520873,	58318,	전라남도 나주시 세지면 동창로 112,"	, 세지중학교 (세지면)",	34.9189846,	126.748825,"	061-331-5005","	061-331-1101","	http://seji.ms.jne.kr",남녀공학
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000688,영산포여자중학교,03,공립,,N,단설,주간,	19280421,	19280421,	4617012800,	전라남도 나주시 이창동,"	136번지",	520952,	58267,	전라남도 나주시 이창1길 32,"	(이창동,영산포여자중학교)",	345949.3,	1264242.4,"	061-330-5990","	061-333-5634","	http://yspg.ms.jne.kr",녀
전라남도교육청,전라남도나주교육지원청,전라남도 나주시,S140000689,영산중학교,03,사립,,N,단설,주간,	19520928,	19520928,	4617010400,	전라남도 나주시 삼영동,"	17번지",	520230,	58253,	전라남도 나주시 영강길 32,"	(삼영동,영산중학교)",	35.0084917,	126.713625,"	061-333-6712","	061-333-6713","	http://ysan.ms.jne.kr",남
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000776,담양고서중학교,03,공립,,N,단설,주간,	19710125,	19710125,	4671032000,	전라남도 담양군 고서면,"	성월리 2-42번지",	517862,	57387,	전라남도 담양군 고서면 창평현로 234,"	(고서면, 고서중학교)",	35.2233448,	126.9782994,"	061-382-3015","	061-383-8832","	http://goseo.ms.jne.kr",남녀공학
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000777,담양금성중학교,03,공립,,N,단설,주간,	19710310,	19710310,	4671037022,	전라남도 담양군 금성면 석현리,"	51",	517811,	57305,	전라남도 담양군 금성면 시암골로 10,"	(금성면, 금성중학교)",	35.3,	127.0,"	061-382-4044","	061-383-9850","	http://dygum.ms.jne.kr",남녀공학
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000778,담양수북중학교,03,공립,,N,단설,주간,	19720309,	19720309,	4671040034,	전라남도 담양군 수북면 수북리,"	198번지",	517915,	57318,	전라남도 담양군 수북면 한수동로 527,"	(수북면)",	35.299895630415,	126.932343717962,"	061-382-7024","	061-381-3818","	http://dysb.ms.jne.kr",남녀공학
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000779,담양여자중학교,03,공립,,N,단설,주간,	19680313,	19671129,	4671025000,	전라남도 담양군 담양읍 ,"	강쟁리 176번지",	517801,	57364,	전라남도 담양군 담양읍 신성길 20,"	(담양읍)",	35.3002591,	126.9768572,"	061-381-3370","	061-383-3736","	http://dy-girls.ms.jne.kr/",녀
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000780,담양중학교,03,공립,,N,단설,주간,	19460920,	19460920,	4671025000,	전라남도 담양군 담양읍,"	천변리 190번지",	517805,	57343,	전라남도 담양군 담양읍 천변7길 13,"	, 담양중학교 (담양읍)",	35.3163496,	126.9809836,"	061-381-2055","	061-383-6102","	http://damyang.ms.jne.kr",남
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000781,창평중학교,03,공립,,N,단설,주간,	19550310,	19550310,	4671034021,	전라남도 담양군 창평면 창평리,"	창평리 393번지",	517883,	57388,	전라남도 담양군 창평면 창평로 565-17,"	(창평면)",	35.240929,	127.013847,"	061-381-0885","	061-381-0887","	http://cp.ms.jne.kr",남녀공학
전라남도교육청,전라남도담양교육지원청,전라남도 담양군,S140000782,한재중학교,03,공립,,N,단설,주간,	19550503,	19550503,	4671041021,	전라남도 담양군 대전면 대치리,"	891-2",	517923,	57328,	전라남도 담양군 대전면 대치9길 43-1,"	(대전면, 한재중학교)",	35.2747595,	126.8906252,"	061-380-9600","	061-383-9151","	http://hanje.ms.jne.kr",남녀공학
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000827,목포덕인중학교,03,사립,,N,단설,주간,	19481010,	19481010,	4611015700,	전라남도 목포시 죽교동,"	30번지",	530843,	58719,	전라남도 목포시 죽선로 39-2,"	, 목포덕인중학교 (죽교동)",	34.7994614,	126.3727667,"	061-240-6319","	061-243-8247","	http://mokpodeogin.ms.jne.kr/",남
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000829,목포여자중학교,03,공립,,N,단설,주간,	19170406,	19170406,	4611015300,	전라남도 목포시 경동2가,"	2번지",	530092,	58756,	전라남도 목포시 유동로 35,"	(경동2가)",	34.7850379,	126.3801985,"	061-245-1452","	061-244-0105","	mokpogirls.ms.jne.kr",녀
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000830,목포영화중학교,03,사립,,N,단설,주간,	19850307,	19841214,	4611015800,	전라남도 목포시 상동,"	525번지",	530390,	58644,	전라남도 목포시 영산로 413-1,"	, 목포영화중학교 (상동)",	34.8073583,	126.4091375,"	061-800-8100","	061-800-8199","	http://mokpoyounghwa.ms.jne.kr",남녀공학
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000832,목포유달중학교,03,공립,,N,단설,주간,	19510920,	19510901,	4611010200,	전라남도 목포시 산정동,"	10",	530806,	58653,	전라남도 목포시 산정로 171,"	(산정동,목포유달중학교)",	34.8041416,	126.3896874,"	061-276-4020","	061-278-4933","	http://mokpoyudal.ms.jne.kr",남녀공학
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000833,목포정명여자중학교,03,사립,,N,단설,주간,	19030915,	19030909,	4611010500,	전라남도 목포시 양동,"	86-1번지",	530330,	58722,	전라남도 목포시 삼일로 45,"	(양동)",	34.7954404,	126.3834641,"	061-240-3103","	061-245-4326","	http://jeongmyeong.ms.jne.kr",녀
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000835,목포제일중학교,03,공립,,N,단설,주간,	19490901,	19470421,	4611015900,	전라남도 목포시 용해동,"	170-5번지",	530380,	58736,	전라남도 목포시 삼학로 277,"	(용해동, 제일중학교)",	34.7961513,	126.4072609,"	061-273-2301","	061-278-2455","	http://mokpojeil.ms.jne.kr/",남
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000836,목포중앙여자중학교,03,공립,,N,단설,주간,	19550503,	19550503,	4611015800,	전라남도 목포시 상동 ,"	899번지",	530390,	58696,	전라남도 목포시 백년대로280번길 24,"	(상동)",	34.8013083,	126.41915,"	061-283-0235","	061-283-0215","	http://mpjoongang.ms.jne.kr",녀
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000837,목포청호중학교,03,공립,,N,단설,주간,	19710125,	19710125,	4611010300,	전라남도 목포시 연산동,"	970-23번지",	530361,	58763,	전라남도 목포시 연산백련로31번길 ,"	, 15 (연산동)",	34.816594,	126.377384,"	061-270-1010","	061-274-8598","	mokpochungho.ms.jne.kr ",남녀공학
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000838,목포항도여자중학교,03,공립,,N,단설,주간,	19790131,	19790131,	4611015800,	전라남도 목포시 상동 ,"	327번지",	530390,	58641,	전라남도 목포시 상동로21번길 111,"	(상동,목포항도여자중학교)",	34.81645,	126.4111125,"	061-279-1821","	061-272-1420","	http://mokpohangdo.ms.jne.kr/",녀
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000839,목포혜인여자중학교,03,사립,,N,단설,주간,	19651207,	19651207,	4611015700,	전라남도 목포시 죽교동,"	30번지",	530843,	58719,	전라남도 목포시 죽선로 39-2,"	(죽교동)",	34.7994614,	126.3727667,"	061-240-6580","	061-243-0013","	http://mokpohyein.ms.jne.kr/",녀
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000841,목포홍일중학교,03,사립,,N,단설,주간,	19470605,	19470605,	4611015700,	전라남도 목포시 죽교동,"	575-1",	530846,	58717,	전라남도 목포시 북항로 88,"	(죽교동)",	34.8017167,	126.3746625,"	061-242-7783","	061-243-7997","	http://mokpohongil.ms.jne.kr",남
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000842,문태중학교,03,사립,,N,단설,주간,	19410428,	19410428,	4611010100,	전라남도 목포시 용당동 ,"	183번지",	530360,	58703,	전라남도 목포시 용당로 138,"	(용당동)",	34.800575,	126.4030875,"	061-277-7535","	061-277-7536","	http://moontae.ms.jne.kr",남녀공학
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,S140000843,영흥중학교,03,사립,,N,단설,주간,	19031018,	19030909,	4611015800,	전라남도 목포시 상동,"	55번지",	530390,	58667,	전라남도 목포시 삼각로43번길 9,"	(상동)",	34.8051752,	126.4166473,"	061-283-5012","	061-283-5016","	http://yeongheung.ms.jne.kr/",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000925,망운중학교,03,사립,,N,단설,주간,	19520503,	19520503,	4684037000,	전라남도 무안군 운남면,"	연리 355-3번지",	534861,	58537,	전라남도 무안군 운남면 운해로 568-51,"	(운남면)",	34.9586878373346,	126.342401238617,"	061-453-4332","	061-452-5797","	http://mangun.ms.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000926,무안몽탄중학교,03,공립,,N,단설,주간,	19710309,	19710309,	4684032000,	전라남도 무안군 몽탄면,"	구산리 58번지",	534811,	58548,	전라남도 무안군 몽탄면 호동길 38-10,"	(몽탄면,무안몽탄중학교)",	34.940061,	126.510139,"	061-453-8303","	061-453-8306","	http://mongtan.ms.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000927,무안북중학교,03,공립,,N,단설,주간,	19511020,	19511020,	4684025000,	전라남도 무안군 무안읍,"	교촌리 257번지",	534802,	58521,	전라남도 무안군 무안읍 교촌길 38,"	(무안읍, 무안북중학교)",	34.9890969,	126.4678506,"	061-453-2584","	061-452-8526","	http://muanbuk.ms.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000929,무안중학교,03,공립,,N,단설,주간,	19370601,	19370601,	4684025300,	전라남도 무안군 일로읍,"	월암리 350번지",	534904,	58574,	전라남도 무안군 일로읍 죽사동길 15-5,"	, 무안중학교 (일로읍)",	34.8544987,	126.4937875,"	061-282-5312","	061-282-5341","	http://muan16.ms.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000930,무안청계중학교,03,공립,,N,단설,주간,	19710309,	19710309,	4684033000,	전라남도 무안군 청계면,"	도림리 542번지",	534834,	58555,	전라남도 무안군 청계면 도림길 15-5,"	(청계면)",	34.915056,	126.4302434,"	061-452-5101","	061-453-5767","	http://cheonggye.ms.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000931,무안현경중학교,03,공립,,N,단설,주간,	19710308,	19710308,	4684034000,	전라남도 무안군 현경면,"	외반리 580번지",	534844,	58512,	전라남도 무안군 현경면 장군로 23,"	, 무안현경중학교 (현경면)",	35.0239996,	126.4108551,"	061-452-2040","	061-452-8896","	muan-hg.ms.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000932,전남체육중학교,03,공립,,N,단설,주간,	20000301,	20000301,	4684025300,	전라남도 무안군 일로읍,"	월암리 16-4번지",	534904,	58575,	전라남도 무안군 일로읍 일로로 126,"	(일로읍)",	34.8451404,	126.497525,"	061-801-0105","	061-282-4897","	jnpschool.hs.jne.kr",남녀공학
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,S140000933,해제중학교,03,사립,,N,단설,주간,	19670406,	19670406,	4684036000,	전라남도 무안군 해제면,"	양매리 888-6번지",	534874,	58502,	전라남도 무안군 해제면 양간로 97,"	, 해제중학교 (해제면)",	35.1149773,	126.2976844,"	061-452-6507","	061-454-0733","	http://haeje.ms.jne.kr",남녀공학
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140000998,득량중학교,03,사립,,N,단설,주간,	19720517,	19711219,	4678038000,	전라남도 보성군 득량면,"	오봉리 764-1",	546921,	59437,	전라남도 보성군 득량면 역전길 51,"	(득량중학교)",	34.7621186,	127.1723273,"	061-853-1704","	061-853-1706","	http://deukryang.ms.jne.kr",남녀공학
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140000999,벌교여자중학교,03,공립,,N,단설,주간,	19670306,	19670306,	4678025300,	전라남도 보성군 벌교읍,"	벌교리 508",	59428,	59428,	전라남도 보성군 벌교읍 월곡길 18-13,"	, 벌교여자중학교 ",	34.8451487,	127.341375,"	061-857-0035","	061-858-0035","	http://beolgyo-girl.ms.jne.kr",녀
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001000,벌교중학교,03,공립,,N,단설,주간,	19461115,	19461115,	4678025300,	전라남도 보성군 벌교읍,"	봉림리 303-3",	546906,	59422,	전라남도 보성군 벌교읍 조정래길 86-27,"	(벌교읍)",	34.8503534,	127.3436955,"	061-857-0018","	061-857-4510","	http://beolgyo.ms.jne.kr",남
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001002,보성복내중학교,03,공립,,N,단설,주간,	19550504,	19550504,	4678035025,	전라남도 보성군 복내면 봉천리,"	봉천리 300",	546832,	59405,	전라남도 보성군 복내면 송재로 1926,"	, 보성복내중학교 (복내면)",	34.898706,	127.140162,"	061-888-2590","	061-853-7880","	http://boknae.ms.jne.kr",남녀공학
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001004,보성여자중학교,03,공립,,N,단설,주간,	19600420,	19600420,	4678025022,	전라남도 보성군 보성읍 우산리,"	 295-3",	546805,	59459,	전라남도 보성군 보성읍 중앙로 20,"	(보성읍)",	34.7675219,	129.0859491,"	061-852-2986","	061-853-2986","	http://bs-girl.ms.jne.kr",녀
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001007,보성중학교,03,공립,,N,단설,주간,	19461015,	19461015,	4678025000,	전라남도 보성군 보성읍,"	805",	546805,	59460,	전라남도 보성군 보성읍 신지두슬길 9,"	(보성읍)",	34.7650966,	127.0913341,"	061-850-6000","	061-853-2627","	http://boseong.ms.jne.kr",남
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001010,보성회천중학교,03,공립,,N,단설,주간,	19710310,	19710310,	4678039021,	전라남도 보성군 회천면 율포리,"	 ",	546873,	59471,	전라남도 보성군 회천면 남부관광로 2399,"	(회천면,중학교)",	34.6771828,	127.0855725,"	061-852-8024","	061-852-3404","	http://hoecheon.ms.jne.kr",남녀공학
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001011,삼광중학교,03,사립,,N,병설,주간,	19671129,	19671129,	4678025332,	전라남도 보성군 벌교읍 장좌리,"	511",	546909,	59430,	전라남도 보성군 벌교읍 채동선로 115,"	(벌교읍)",	34.8340252,	127.3432965,"	061-859-0199","	061-858-0031","	http://bs-samkwang.ms.jne.kr",남
전라남도교육청,전라남도보성교육지원청,전라남도 보성군,S140001013,예당중학교,03,사립,,N,단설,주간,	19570403,	19570403,	4678038023,	전라남도 보성군 득량면 예당리,"	예당리 458-49",	59436,	59436,	전라남도 보성군 득량면 예당길 155-14,"	(득량면)",	34.7804249796895,	127.196846063282,"	061-853-7882","	061-853-4647","	http://yedang.ms.jne.kr",남녀공학
